"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-09",100.9311,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-10",100.897,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-11",100.8219,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-12",100.7458,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-01",100.7128,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.6033,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.4493,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.3643,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.2617,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.2476,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.2362,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.3098,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.3975,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.4191,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.4922,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.744,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-01",101.0844,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-02",101.2487,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-03",101.2648,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-04",101.2754,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-05",101.3431,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.3627,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.3266,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.408,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.5863,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.7202,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-11",101.7664,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-12",101.8504,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-01",102.0536,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-02",102.2404,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-03",102.4049,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-04",102.5489,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-05",102.6581,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-06",102.7118,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-07",102.7533,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-08",102.6945,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-09",102.5445,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.3011,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-11",101.8321,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-12",101.4513,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-01",101.325,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.3524,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.5359,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.7736,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.8433,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.8559,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.7377,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.384,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-09",101.0976,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-10",101.0336,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-11",101.0619,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-12",101.037,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-01",101.0388,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-02",101.0765,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-03",101.1388,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-04",101.1555,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-05",101.1282,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-06",101.0871,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-07",101.0806,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-08",101.075,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-09",100.9741,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-10",100.7913,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.6094,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.5458,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-01",100.3962,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-02",100.2878,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-03",100.2135,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.2686,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.3792,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.4265,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.2643,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.95348,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-09",99.77059,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-10",99.6987,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.5718,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.58235,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.69073,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.90931,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-03",100.1045,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-04",100.2519,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-05",100.3442,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-06",100.448,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-07",100.6505,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-08",100.9173,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-09",101.3377,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-10",101.7945,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-11",101.9917,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-12",101.9584,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-01",101.8132,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-02",101.6953,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-03",101.5762,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-04",101.3908,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-05",101.2717,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-06",101.145,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-07",101.0677,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.9695,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.8715,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.6768,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.4091,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.2159,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.1358,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.1256,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.1276,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.195,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.2978,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.3064,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.1966,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.2456,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.5401,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.9912,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.2061,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-12",101.3826,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-01",101.4792,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-02",101.5253,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-03",101.2942,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-04",101.0637,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.0662,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-06",101.2066,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-07",101.444,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.8307,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-09",102.2237,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-10",102.3462,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-11",102.0609,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.6703,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.4332,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.4044,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.4668,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.4759,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.5171,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.7942,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.9355,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.8815,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-09",102.0263,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-10",102.1565,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-11",102.0625,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.8312,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.5552,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.3594,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.0368,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-04",100.8969,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.1538,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.4889,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.7941,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.9001,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.9376,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-10",102.0008,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-11",102.084,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-12",102.1596,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-01",102.1975,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-02",102.23,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-03",102.3015,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-04",102.5125,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-05",102.6664,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-06",102.7246,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-07",102.6787,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-08",102.6838,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-09",102.9124,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-10",103.2296,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-11",103.4889,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-12",103.7025,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-01",103.8203,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-02",103.8361,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-03",103.8241,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-04",103.9358,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-05",103.8991,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-06",103.6632,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-07",103.3448,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.9909,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.7939,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.4723,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.1975,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.0963,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.9738,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.8511,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.8308,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.836,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.771,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.7472,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.7889,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.896,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-09",102.0532,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-10",102.1358,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-11",102.3545,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-12",102.584,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-01",102.7969,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-02",102.707,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-03",102.3754,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.9808,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.9201,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-06",102.0375,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-07",102.2612,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-08",102.2818,
