date,unit_sales_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_416,unit_sales_CA_1_FOODS_2_FOODS_2_044,unit_sales_CA_1_FOODS_3_FOODS_3_030,unit_sales_CA_1_HOBBIES_1_HOBBIES_1_418,unit_sales_CA_1_FOODS_3_FOODS_3_185,unit_sales_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_219,unit_sales_CA_1_FOODS_3_FOODS_3_393,sell_price_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_416,sell_price_CA_1_FOODS_2_FOODS_2_044,sell_price_CA_1_FOODS_3_FOODS_3_030,sell_price_CA_1_HOBBIES_1_HOBBIES_1_418,sell_price_CA_1_FOODS_3_FOODS_3_185,sell_price_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_219,sell_price_CA_1_FOODS_3_FOODS_3_393,year,month,week,weekday,yearmonth,event_name_1,event_name_2,snap_CA,CCI_USA
2014-10-06,4.0,1.0,2.0,1.0,0.0,2.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,41,Monday,201410,,,1,100.0709
2014-10-07,5.0,4.0,2.0,0.0,0.0,4.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,41,Tuesday,201410,,,1,100.0709
2014-10-08,5.0,1.0,8.0,0.0,0.0,0.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,41,Wednesday,201410,,,1,100.0709
2014-10-09,4.0,3.0,13.0,0.0,0.0,1.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,41,Thursday,201410,,,1,100.0709
2014-10-10,2.0,0.0,16.0,0.0,0.0,0.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,41,Friday,201410,,,1,100.0709
2014-10-11,7.0,1.0,6.0,0.0,0.0,5.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,41,Saturday,201410,,,0,100.0709
2014-10-12,6.0,0.0,12.0,1.0,0.0,3.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,41,Sunday,201410,,,0,100.0709
2014-10-13,1.0,0.0,9.0,2.0,0.0,2.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,42,Monday,201410,ColumbusDay,,0,100.0709
2014-10-14,0.0,0.0,2.0,1.0,0.0,6.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,42,Tuesday,201410,,,0,100.0709
2014-10-15,0.0,0.0,1.0,0.0,0.0,2.0,5.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,42,Wednesday,201410,,,0,100.0709
2014-10-16,0.0,0.0,6.0,0.0,0.0,1.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,42,Thursday,201410,,,0,100.0709
2014-10-17,3.0,0.0,9.0,1.0,0.0,3.0,4.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,42,Friday,201410,,,0,100.0709
2014-10-18,6.0,2.0,14.0,0.0,0.0,2.0,5.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,42,Saturday,201410,,,0,100.0709
2014-10-19,4.0,1.0,8.0,0.0,0.0,3.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,42,Sunday,201410,,,0,100.0709
2014-10-20,3.0,2.0,6.0,0.0,0.0,3.0,2.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,43,Monday,201410,,,0,100.0709
2014-10-21,3.0,1.0,3.0,0.0,0.0,2.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,43,Tuesday,201410,,,0,100.0709
2014-10-22,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,43,Wednesday,201410,,,0,100.0709
2014-10-23,2.0,5.0,4.0,1.0,0.0,1.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,43,Thursday,201410,,,0,100.0709
2014-10-24,0.0,3.0,10.0,0.0,0.0,3.0,2.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,43,Friday,201410,,,0,100.0709
2014-10-25,1.0,0.0,12.0,1.0,0.0,10.0,7.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,43,Saturday,201410,,,0,100.0709
2014-10-26,1.0,0.0,6.0,2.0,0.0,4.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,43,Sunday,201410,,,0,100.0709
2014-10-27,4.0,1.0,5.0,0.0,0.0,4.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,44,Monday,201410,,,0,100.0709
2014-10-28,1.0,4.0,2.0,0.0,0.0,1.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,44,Tuesday,201410,,,0,100.0709
2014-10-29,1.0,0.0,8.0,0.0,0.0,2.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,44,Wednesday,201410,,,0,100.0709
2014-10-30,0.0,1.0,6.0,0.0,0.0,2.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,44,Thursday,201410,,,0,100.0709
2014-10-31,0.0,0.0,13.0,0.0,0.0,2.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,44,Friday,201410,Halloween,,0,100.0709
2014-11-01,2.0,5.0,9.0,0.0,0.0,7.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,44,Saturday,201411,,,1,100.4505
2014-11-02,4.0,0.0,4.0,0.0,0.0,7.0,1.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,44,Sunday,201411,,,1,100.4505
2014-11-03,0.0,2.0,5.0,1.0,0.0,2.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,45,Monday,201411,,,1,100.4505
2014-11-04,1.0,2.0,10.0,0.0,0.0,0.0,4.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,45,Tuesday,201411,,,1,100.4505
2014-11-05,3.0,0.0,13.0,0.0,0.0,3.0,7.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,45,Wednesday,201411,,,1,100.4505
2014-11-06,0.0,1.0,7.0,0.0,0.0,4.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,45,Thursday,201411,,,1,100.4505
2014-11-07,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,45,Friday,201411,,,1,100.4505
2014-11-08,3.0,1.0,0.0,1.0,0.0,2.0,3.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,45,Saturday,201411,,,1,100.4505
2014-11-09,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,45,Sunday,201411,,,1,100.4505
2014-11-10,2.0,7.0,0.0,0.0,0.0,1.0,4.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,46,Monday,201411,,,1,100.4505
2014-11-11,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,46,Tuesday,201411,VeteransDay,,0,100.4505
2014-11-12,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,46,Wednesday,201411,,,0,100.4505
2014-11-13,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,46,Thursday,201411,,,0,100.4505
2014-11-14,0.0,0.0,0.0,1.0,0.0,3.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,46,Friday,201411,,,0,100.4505
2014-11-15,3.0,3.0,0.0,0.0,0.0,2.0,4.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,46,Saturday,201411,,,0,100.4505
2014-11-16,1.0,1.0,0.0,1.0,0.0,3.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,46,Sunday,201411,,,0,100.4505
2014-11-17,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,47,Monday,201411,,,0,100.4505
2014-11-18,3.0,3.0,0.0,0.0,0.0,0.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,47,Tuesday,201411,,,0,100.4505
2014-11-19,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,47,Wednesday,201411,,,0,100.4505
2014-11-20,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,47,Thursday,201411,,,0,100.4505
2014-11-21,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,47,Friday,201411,,,0,100.4505
2014-11-22,1.0,3.0,0.0,0.0,0.0,2.0,11.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,47,Saturday,201411,,,0,100.4505
2014-11-23,0.0,1.0,0.0,1.0,0.0,5.0,2.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,47,Sunday,201411,,,0,100.4505
2014-11-24,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,48,Monday,201411,,,0,100.4505
2014-11-25,0.0,2.0,0.0,0.0,0.0,2.0,5.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,48,Tuesday,201411,,,0,100.4505
2014-11-26,0.0,0.0,0.0,1.0,0.0,5.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,48,Wednesday,201411,,,0,100.4505
2014-11-27,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,48,Thursday,201411,Thanksgiving,,0,100.4505
2014-11-28,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,48,Friday,201411,,,0,100.4505
2014-11-29,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,48,Saturday,201411,,,0,100.4505
2014-11-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,11,48,Sunday,201411,,,0,100.4505
2014-12-01,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,49,Monday,201412,,,1,100.8715
2014-12-02,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,49,Tuesday,201412,,,1,100.8715
2014-12-03,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,49,Wednesday,201412,,,1,100.8715
2014-12-04,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,49,Thursday,201412,,,1,100.8715
2014-12-05,2.0,0.0,0.0,2.0,0.0,0.0,2.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,49,Friday,201412,,,1,100.8715
2014-12-06,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,49,Saturday,201412,,,1,100.8715
2014-12-07,1.0,0.0,0.0,2.0,0.0,2.0,13.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,49,Sunday,201412,,,1,100.8715
2014-12-08,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,50,Monday,201412,,,1,100.8715
2014-12-09,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,50,Tuesday,201412,,,1,100.8715
2014-12-10,0.0,1.0,0.0,0.0,0.0,1.0,7.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,50,Wednesday,201412,,,1,100.8715
2014-12-11,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,50,Thursday,201412,,,0,100.8715
2014-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,50,Friday,201412,,,0,100.8715
2014-12-13,1.0,1.0,0.0,1.0,0.0,3.0,7.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,50,Saturday,201412,,,0,100.8715
2014-12-14,1.0,0.0,0.0,0.0,0.0,4.0,7.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,50,Sunday,201412,,,0,100.8715
2014-12-15,0.0,0.0,0.0,1.0,0.0,1.0,7.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,51,Monday,201412,,,0,100.8715
2014-12-16,2.0,0.0,0.0,0.0,0.0,4.0,4.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,51,Tuesday,201412,,,0,100.8715
2014-12-17,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,51,Wednesday,201412,,,0,100.8715
2014-12-18,2.0,0.0,0.0,0.0,0.0,3.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,51,Thursday,201412,,,0,100.8715
2014-12-19,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,51,Friday,201412,,,0,100.8715
2014-12-20,1.0,1.0,0.0,1.0,0.0,7.0,5.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,51,Saturday,201412,,,0,100.8715
2014-12-21,1.0,2.0,0.0,0.0,0.0,3.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,51,Sunday,201412,,,0,100.8715
2014-12-22,1.0,3.0,0.0,0.0,0.0,6.0,4.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,52,Monday,201412,,,0,100.8715
2014-12-23,1.0,0.0,0.0,0.0,0.0,6.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,52,Tuesday,201412,,,0,100.8715
2014-12-24,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,52,Wednesday,201412,Chanukah End,,0,100.8715
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,52,Thursday,201412,Christmas,,0,100.8715
2014-12-26,1.0,0.0,0.0,0.0,0.0,2.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,52,Friday,201412,,,0,100.8715
2014-12-27,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,52,Saturday,201412,,,0,100.8715
2014-12-28,1.0,1.0,0.0,1.0,0.0,2.0,7.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2014,12,52,Sunday,201412,,,0,100.8715
2014-12-29,1.0,2.0,0.0,2.0,0.0,3.0,5.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,12,1,Monday,201512,,,0,100.675
2014-12-30,0.0,0.0,0.0,0.0,3.0,0.0,7.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,12,1,Tuesday,201512,,,0,100.675
2014-12-31,1.0,0.0,0.0,2.0,6.0,3.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,12,1,Wednesday,201512,,,0,100.675
2015-01-01,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,1,Thursday,201501,NewYear,,1,101.1551
2015-01-02,3.0,0.0,0.0,0.0,3.0,0.0,13.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,1,Friday,201501,,,1,101.1551
2015-01-03,3.0,1.0,0.0,0.0,3.0,1.0,6.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,1,Saturday,201501,,,1,101.1551
2015-01-04,4.0,0.0,0.0,0.0,10.0,3.0,0.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,1,Sunday,201501,,,1,101.1551
2015-01-05,2.0,5.0,0.0,0.0,1.0,0.0,2.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,2,Monday,201501,,,1,101.1551
2015-01-06,1.0,0.0,0.0,0.0,4.0,1.0,9.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,2,Tuesday,201501,,,1,101.1551
2015-01-07,0.0,5.0,0.0,0.0,1.0,0.0,8.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,2,Wednesday,201501,OrthodoxChristmas,,1,101.1551
2015-01-08,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,2,Thursday,201501,,,1,101.1551
2015-01-09,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.88,2.75,1.48,3.98,2.25,6.48,3.5,2015,1,2,Friday,201501,,,1,101.1551
2015-01-10,2.0,1.0,0.0,0.0,7.0,1.0,14.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,2,Saturday,201501,,,1,101.1551
2015-01-11,1.0,0.0,40.0,1.0,4.0,2.0,10.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,2,Sunday,201501,,,0,101.1551
2015-01-12,1.0,0.0,28.0,0.0,3.0,0.0,8.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,3,Monday,201501,,,0,101.1551
2015-01-13,1.0,3.0,25.0,1.0,1.0,2.0,5.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,3,Tuesday,201501,,,0,101.1551
2015-01-14,0.0,1.0,13.0,0.0,3.0,1.0,3.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,3,Wednesday,201501,,,0,101.1551
2015-01-15,0.0,0.0,10.0,0.0,3.0,0.0,11.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,3,Thursday,201501,,,0,101.1551
2015-01-16,0.0,0.0,6.0,1.0,3.0,0.0,6.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,3,Friday,201501,,,0,101.1551
2015-01-17,1.0,0.0,5.0,1.0,0.0,1.0,10.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,3,Saturday,201501,,,0,101.1551
2015-01-18,2.0,0.0,4.0,0.0,5.0,2.0,6.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,3,Sunday,201501,,,0,101.1551
2015-01-19,0.0,0.0,4.0,0.0,7.0,0.0,6.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,4,Monday,201501,MartinLutherKingDay,,0,101.1551
2015-01-20,0.0,0.0,5.0,0.0,2.0,3.0,9.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,4,Tuesday,201501,,,0,101.1551
2015-01-21,0.0,0.0,4.0,0.0,4.0,1.0,4.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,4,Wednesday,201501,,,0,101.1551
2015-01-22,3.0,0.0,5.0,2.0,0.0,2.0,3.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,4,Thursday,201501,,,0,101.1551
2015-01-23,0.0,3.0,6.0,3.0,4.0,1.0,5.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,4,Friday,201501,,,0,101.1551
2015-01-24,0.0,0.0,17.0,0.0,2.0,1.0,1.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,4,Saturday,201501,,,0,101.1551
2015-01-25,1.0,1.0,6.0,0.0,9.0,0.0,8.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,4,Sunday,201501,,,0,101.1551
2015-01-26,1.0,0.0,2.0,0.0,0.0,0.0,7.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,5,Monday,201501,,,0,101.1551
2015-01-27,0.0,1.0,7.0,1.0,1.0,2.0,2.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,5,Tuesday,201501,,,0,101.1551
2015-01-28,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,5,Wednesday,201501,,,0,101.1551
2015-01-29,0.0,0.0,6.0,0.0,0.0,0.0,9.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,5,Thursday,201501,,,0,101.1551
2015-01-30,2.0,1.0,11.0,1.0,0.0,0.0,9.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,5,Friday,201501,,,0,101.1551
2015-01-31,0.0,0.0,5.0,0.0,6.0,5.0,10.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,1,5,Saturday,201501,,,0,101.1551
2015-02-01,1.0,4.0,14.0,0.0,4.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,5,Sunday,201502,SuperBowl,,1,101.1576
2015-02-02,1.0,1.0,2.0,1.0,3.0,0.0,1.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,6,Monday,201502,,,1,101.1576
2015-02-03,2.0,0.0,4.0,1.0,0.0,0.0,4.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,6,Tuesday,201502,,,1,101.1576
2015-02-04,0.0,5.0,2.0,0.0,0.0,0.0,6.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,6,Wednesday,201502,,,1,101.1576
2015-02-05,0.0,1.0,4.0,1.0,3.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,6,Thursday,201502,,,1,101.1576
2015-02-06,0.0,0.0,5.0,0.0,5.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,6,Friday,201502,,,1,101.1576
2015-02-07,0.0,4.0,7.0,0.0,3.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,6,Saturday,201502,,,1,101.1576
2015-02-08,1.0,3.0,3.0,0.0,9.0,1.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,6,Sunday,201502,,,1,101.1576
2015-02-09,3.0,2.0,2.0,0.0,4.0,1.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,7,Monday,201502,,,1,101.1576
2015-02-10,0.0,0.0,2.0,0.0,4.0,4.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,7,Tuesday,201502,,,1,101.1576
2015-02-11,1.0,0.0,2.0,0.0,4.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,7,Wednesday,201502,,,0,101.1576
2015-02-12,1.0,0.0,8.0,1.0,5.0,1.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,7,Thursday,201502,,,0,101.1576
2015-02-13,0.0,0.0,8.0,0.0,4.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,7,Friday,201502,,,0,101.1576
2015-02-14,2.0,1.0,8.0,0.0,3.0,7.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,7,Saturday,201502,ValentinesDay,,0,101.1576
2015-02-15,3.0,0.0,4.0,1.0,3.0,1.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,7,Sunday,201502,,,0,101.1576
2015-02-16,0.0,2.0,7.0,0.0,1.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,8,Monday,201502,PresidentsDay,,0,101.1576
2015-02-17,1.0,0.0,7.0,1.0,0.0,3.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,8,Tuesday,201502,,,0,101.1576
2015-02-18,2.0,1.0,3.0,0.0,2.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,8,Wednesday,201502,LentStart,,0,101.1576
2015-02-19,0.0,0.0,5.0,0.0,1.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,8,Thursday,201502,,,0,101.1576
2015-02-20,0.0,1.0,7.0,0.0,2.0,0.0,5.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,8,Friday,201502,,,0,101.1576
2015-02-21,0.0,3.0,14.0,1.0,2.0,2.0,7.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,8,Saturday,201502,,,0,101.1576
2015-02-22,2.0,1.0,7.0,1.0,5.0,1.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,8,Sunday,201502,,,0,101.1576
2015-02-23,1.0,0.0,5.0,0.0,1.0,2.0,5.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,9,Monday,201502,,,0,101.1576
2015-02-24,1.0,1.0,5.0,0.0,3.0,0.0,2.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,9,Tuesday,201502,,,0,101.1576
2015-02-25,2.0,0.0,6.0,0.0,1.0,0.0,3.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,9,Wednesday,201502,LentWeek2,,0,101.1576
2015-02-26,1.0,0.0,2.0,0.0,2.0,1.0,3.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,9,Thursday,201502,,,0,101.1576
2015-02-27,1.0,0.0,0.0,0.0,5.0,0.0,5.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,9,Friday,201502,,,0,101.1576
2015-02-28,0.0,0.0,8.0,0.0,5.0,2.0,8.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,2,9,Saturday,201502,,,0,101.1576
2015-03-01,0.0,0.0,5.0,0.0,9.0,0.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,3,9,Sunday,201503,,,1,101.054
2015-03-02,1.0,1.0,3.0,1.0,4.0,1.0,8.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,3,10,Monday,201503,,,1,101.054
2015-03-03,0.0,0.0,12.0,1.0,3.0,0.0,6.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,3,10,Tuesday,201503,,,1,101.054
2015-03-04,1.0,2.0,3.0,0.0,1.0,1.0,9.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,3,10,Wednesday,201503,,,1,101.054
2015-03-05,0.0,2.0,2.0,0.0,5.0,3.0,9.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,3,10,Thursday,201503,Purim End,,1,101.054
2015-03-06,1.0,0.0,7.0,2.0,9.0,0.0,11.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,3,10,Friday,201503,,,1,101.054
2015-03-07,2.0,2.0,8.0,0.0,6.0,3.0,13.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,3,10,Saturday,201503,,,1,101.054
2015-03-08,2.0,0.0,11.0,1.0,7.0,4.0,0.0,3.88,2.75,1.48,3.98,1.98,6.48,3.5,2015,3,10,Sunday,201503,,,1,101.054
